"Order ID","Date","Order status","Shipping","Shipping Tax","OrderDiscount","ProductID","Item Name","Item Amount","Quantity","Email","Status",
"259","2015-05-29 16:27:27","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shsj@gmail.com","Pending",
"259","2015-05-29 16:27:27","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shsj@gmail.com","Pending",
"260","2015-05-29 16:27:28","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shsj@gmail.com","Pending",
"260","2015-05-29 16:27:28","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shsj@gmail.com","Pending",
"262","2015-05-29 16:28:54","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shsj@gmail.com","Pending",
"262","2015-05-29 16:28:54","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shsj@gmail.com","Pending",
"264","2015-05-29 16:30:06","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shsj@gmail.com","Pending",
"264","2015-05-29 16:30:06","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shsj@gmail.com","Pending",
"269","2015-05-29 16:34:07","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"269","2015-05-29 16:34:07","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"272","2015-05-29 16:34:08","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"273","2015-05-29 16:34:08","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"272","2015-05-29 16:34:08","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"273","2015-05-29 16:34:08","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"275","2015-05-29 16:34:09","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"276","2015-05-29 16:34:09","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"275","2015-05-29 16:34:09","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"276","2015-05-29 16:34:09","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"277","2015-05-29 16:34:10","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"278","2015-05-29 16:34:10","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","shh@gmail.com","Pending",
"277","2015-05-29 16:34:10","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"278","2015-05-29 16:34:10","Completed","0","0","0","9","American Diamond Finger Ring","2500","10","shh@gmail.com","Pending",
"352","2015-06-04 11:29:38","Completed","0","0","0","337","American Diamond Kada","13195","10","jagruti@wohlig.com","Pending",
"354","2015-06-04 11:30:54","Completed","0","0","0","336","American Diamond Kada","40000","10","jagruti@wohlig.com","Pending",
"356","2015-06-04 11:32:36","Completed","0","0","0","336","American Diamond Kada","40000","10","jagruti@wohlig.com","Pending",
"358","2015-06-04 11:37:17","Completed","0","0","0","336","American Diamond Kada","40000","10","jagruti@wohlig.com","Pending",
"360","2015-06-04 11:55:27","Completed","0","0","0","336","American Diamond Kada","40000","10","jagruti@wohlig.com","Pending",
"362","2015-06-04 13:14:38","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"363","2015-06-04 13:54:01","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"365","2015-06-04 14:37:34","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"367","2015-06-04 14:41:32","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"368","2015-06-04 14:48:33","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"369","2015-06-04 15:07:15","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"370","2015-06-04 15:23:48","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"371","2015-06-04 15:32:10","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"372","2015-06-04 15:41:13","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"373","2015-06-04 15:54:03","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"374","2015-06-04 16:00:40","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"375","2015-06-04 16:07:05","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"376","2015-06-04 16:16:15","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"377","2015-06-04 16:20:50","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"379","2015-06-04 16:47:09","Completed","0","0","0","39","American Diamond Necklace set","12100","10","patiljagruti181@gmail.com","Pending",
"380","2015-06-04 16:54:30","Completed","0","0","0","378","American Diamond Necklace Set","21000","4","jagruti@yahoo.com","Pending",
"382","2015-06-04 16:56:49","Completed","0","0","0","378","American Diamond Necklace Set","21000","4","jagruti@yahoo.com","Pending",
"384","2015-06-04 17:01:52","Completed","0","0","0","378","American Diamond Necklace Set","21000","4","jagruti@yahoo.com","Pending",
"385","2015-06-04 17:12:15","Completed","0","0","0","378","American Diamond Necklace Set","21000","4","jagruti@yahoo.com","Pending",
"387","2015-06-04 18:04:18","Completed","0","0","0","378","American Diamond Necklace Set","21000","4","jagruti@yahoo.com","Pending",
"389","2015-06-04 18:06:06","Completed","0","0","0","378","American Diamond Necklace Set","21000","4","jagruti@yahoo.com","Pending",
"390","2015-06-05 18:15:31","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"391","2015-06-05 18:15:35","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"392","2015-06-05 18:15:41","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"393","2015-06-05 18:15:41","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"394","2015-06-05 18:15:41","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"395","2015-06-05 18:15:42","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"396","2015-06-05 18:15:42","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"397","2015-06-05 18:15:42","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"398","2015-06-05 18:15:43","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"399","2015-06-05 18:15:57","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"400","2015-06-05 18:15:59","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"401","2015-06-05 18:16:15","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"402","2015-06-05 18:16:15","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"403","2015-06-05 18:16:15","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"404","2015-06-05 18:16:15","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"405","2015-06-05 18:16:16","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"406","2015-06-05 18:16:16","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"407","2015-06-05 18:16:16","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"408","2015-06-05 18:16:16","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"409","2015-06-05 18:16:17","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"410","2015-06-05 18:16:17","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"411","2015-06-05 18:16:17","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"412","2015-06-05 18:16:18","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"413","2015-06-05 18:16:19","Completed","0","0","0","380","Vilandi Set","18500","-14","wohlig@email.com","Pending",
"415","2015-06-08 12:13:07","Completed","0","0","0","337","American Diamond Kada","13195","10","jagruti@wohlig.com","Pending",
"415","2015-06-08 12:13:07","Completed","0","0","0","8","American Diamond Finger Ring","12500","10","jagruti@wohlig.com","Pending",
"416","2015-06-08 13:37:27","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"417","2015-06-08 13:37:28","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"418","2015-06-08 13:37:30","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"419","2015-06-08 13:37:30","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"420","2015-06-08 13:37:31","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"421","2015-06-08 13:37:33","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"422","2015-06-08 13:37:33","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"423","2015-06-08 13:37:33","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"424","2015-06-08 13:37:33","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"425","2015-06-08 13:37:33","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"426","2015-06-08 13:37:34","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"427","2015-06-08 13:37:34","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"428","2015-06-08 13:37:35","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"429","2015-06-08 13:37:35","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"430","2015-06-08 13:37:35","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"431","2015-06-08 13:37:35","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"432","2015-06-08 13:37:35","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"433","2015-06-08 13:37:36","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"434","2015-06-08 13:37:36","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"435","2015-06-08 13:37:36","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"436","2015-06-08 13:37:37","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"437","2015-06-08 13:37:37","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"438","2015-06-08 13:37:37","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"439","2015-06-08 13:37:38","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"440","2015-06-08 13:37:39","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"441","2015-06-08 13:37:39","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"442","2015-06-08 13:37:40","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"443","2015-06-08 13:37:40","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"444","2015-06-08 13:37:40","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"445","2015-06-08 13:37:40","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"446","2015-06-08 13:37:41","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"447","2015-06-08 13:37:41","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"448","2015-06-08 13:37:41","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"449","2015-06-08 13:37:41","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"450","2015-06-08 13:37:42","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"451","2015-06-08 13:37:42","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"452","2015-06-08 13:37:42","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"453","2015-06-08 13:37:42","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"454","2015-06-08 13:37:42","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"455","2015-06-08 13:37:43","Completed","0","0","0","336","American Diamond Kada","40000","10","shn619@gmail.com","Pending",
"456","2015-06-08 13:39:56","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"457","2015-06-08 13:39:57","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"458","2015-06-08 13:39:57","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"459","2015-06-08 13:39:58","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"460","2015-06-08 13:39:58","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"461","2015-06-08 13:39:59","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"462","2015-06-08 13:39:59","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"463","2015-06-08 13:39:59","Completed","0","0","0","336","American Diamond Kada","40000","10","jxj@gmail.com","Pending",
"465","2015-06-08 21:00:13","Completed","0","0","0","517","Antique Set","4500","9","priyelpatel@gmail.com","Pending",
"466","2015-06-10 17:57:57","Completed","0","0","0","610","American Diamond Pendant Set","5395","10","ajayreddy5252@gmail.com","Pending",
"467","2015-06-10 17:58:01","Completed","0","0","0","610","American Diamond Pendant Set","5395","10","ajayreddy5252@gmail.com","Pending",
"468","2015-06-10 17:58:22","Completed","0","0","0","610","American Diamond Pendant Set","5395","10","ajayreddy5252@gmail.com","Pending",
"469","2015-06-10 17:58:23","Completed","0","0","0","610","American Diamond Pendant Set","5395","10","ajayreddy5252@gmail.com","Pending",
"470","2015-06-10 17:58:23","Completed","0","0","0","610","American Diamond Pendant Set","5395","10","ajayreddy5252@gmail.com","Pending",
"473","2015-06-15 19:09:41","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"474","2015-06-15 19:09:44","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"475","2015-06-15 19:09:47","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"476","2015-06-15 19:09:49","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"477","2015-06-15 19:09:49","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"478","2015-06-15 19:09:50","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"479","2015-06-15 19:09:50","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"480","2015-06-15 19:09:51","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"481","2015-06-15 19:09:51","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"482","2015-06-15 19:09:52","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"483","2015-06-15 19:09:52","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"484","2015-06-15 19:09:52","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"485","2015-06-15 19:09:53","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"486","2015-06-15 19:09:54","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"487","2015-06-15 19:09:55","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"488","2015-06-15 19:09:55","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"489","2015-06-15 19:09:55","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"490","2015-06-15 19:09:56","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"491","2015-06-15 19:09:56","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"492","2015-06-15 19:09:56","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"493","2015-06-15 19:09:56","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"494","2015-06-15 19:09:57","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"495","2015-06-15 19:09:57","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"496","2015-06-15 19:09:57","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"497","2015-06-15 19:09:58","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"498","2015-06-15 19:09:58","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"499","2015-06-15 19:09:58","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"500","2015-06-15 19:09:59","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"501","2015-06-15 19:09:59","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"502","2015-06-15 19:10:00","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"503","2015-06-15 19:10:22","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"504","2015-06-15 19:10:23","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"505","2015-06-15 19:10:23","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"506","2015-06-15 19:10:23","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"507","2015-06-15 19:10:23","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"508","2015-06-15 19:12:35","Completed","0","0","0","337","American Diamond Kada","13195","10","wohlig@email.com","Pending",
"509","2015-06-15 19:17:53","Completed","0","0","0","320","American Diamond Bangle","35000","10","wohlig@email.com","Pending",
"510","2015-06-17 17:12:07","Completed","0","0","0","638","Italian Jewellery Chain","22000","10","wohlig@email.com","Pending",
"511","2015-06-17 18:08:16","Completed","0","0","0","664","American Diamond Set","40000","9","webmaster@ambestmedia.com","Pending",
"512","2015-06-17 19:27:56","Completed","0","0","0","638","Italian Jewellery Chain","22000","10","ajayreddy5242@gmail.com","Pending",
"513","2015-06-24 10:52:40","Completed","0","0","0","692","Vilandi Earring","3500","10","bhavanashah_26@yahoo.co.in","Pending",
"514","2015-06-24 10:52:53","Completed","0","0","0","692","Vilandi Earring","3500","10","bhavanashah_26@yahoo.co.in","Pending",
"515","2015-06-24 10:52:55","Completed","0","0","0","692","Vilandi Earring","3500","10","bhavanashah_26@yahoo.co.in","Pending",
"516","2015-07-04 18:26:11","Completed","0","0","0","679","American Diamond Kada","34500","2","sjwj@dnsj.com","Pending",
"517","2015-07-04 18:26:13","Completed","0","0","0","679","American Diamond Kada","34500","2","sjwj@dnsj.com","Pending",
"518","2015-07-04 18:26:15","Completed","0","0","0","679","American Diamond Kada","34500","2","sjwj@dnsj.com","Pending",
"519","2015-07-04 19:04:50","Completed","0","0","0","331","American Diamond Kada","9550","6","seo@ambestmedia.com","Pending",
"520","2015-07-04 19:04:52","Completed","0","0","0","331","American Diamond Kada","9550","6","seo@ambestmedia.com","Pending",
"521","2015-07-04 19:07:57","Completed","0","0","0","331","American Diamond Kada","9550","6","seo@ambestmedia.com","Pending",
"522","2015-07-04 19:08:01","Completed","0","0","0","331","American Diamond Kada","9550","6","seo@ambestmedia.com","Pending",
"524","2015-07-07 11:58:59","Completed","0","0","0","466","Micro Juda","990","10","mcd@gmail.com","Pending",
"526","2015-07-07 11:59:02","Completed","0","0","0","466","Micro Juda","990","10","mcd@gmail.com","Pending",
"528","2015-07-07 11:59:04","Completed","0","0","0","466","Micro Juda","990","10","mcd@gmail.com","Pending",
"531","2015-07-07 12:02:40","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"532","2015-07-07 12:02:40","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"534","2015-07-07 12:02:43","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"538","2015-07-07 12:02:48","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"539","2015-07-07 12:02:48","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"540","2015-07-07 12:02:48","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"542","2015-07-07 12:02:50","Completed","0","0","0","645","Pearl Mala Set","19500","10","mcd@gmail.com","Pending",
"544","2015-07-07 12:15:18","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"546","2015-07-07 12:15:20","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"548","2015-07-07 12:18:56","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"550","2015-07-07 12:19:04","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"552","2015-07-07 12:19:41","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"554","2015-07-07 12:19:45","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"556","2015-07-07 12:19:57","Completed","0","0","0","645","Pearl Mala Set","19500","10","shah@gmail.com","Pending",
"558","2015-07-08 10:46:43","Completed","0","0","0","617","Frosted Set","11500","8","jagrutit@wohlig.com","Pending",
"559","2015-07-08 16:33:55","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"560","2015-07-08 16:33:55","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"561","2015-07-08 16:33:56","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"562","2015-07-08 16:33:56","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"563","2015-07-08 16:33:57","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"564","2015-07-08 16:33:57","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"565","2015-07-08 16:34:01","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"566","2015-07-08 16:34:04","Completed","0","0","0","497","Pearl Mala","18800","9","behheeh@cncjc.ckcmm","Pending",
"567","2015-07-08 16:37:07","Completed","0","0","0","122","Bridal Bangle","1650","10","sapana.wohlig@gmail.com","Pending",
"568","2015-07-08 16:37:09","Completed","0","0","0","122","Bridal Bangle","1650","10","sapana.wohlig@gmail.com","Pending",
"570","2015-07-08 17:19:44","Completed","0","0","0","671","American Diamond Kada","60000","10","jagruti@wohlig.com","Pending",
"572","2015-07-08 17:30:27","Completed","0","0","0","671","American Diamond Kada","60000","10","jagruti@wohlig.com","Pending",
"574","2015-07-08 17:33:18","Completed","0","0","0","671","American Diamond Kada","60000","10","jagruti@wohlig.com","Pending",
"576","2015-07-08 17:51:42","Completed","0","0","0","671","American Diamond Kada","60000","10","jagruti@wohlig.com","Pending",
"578","2015-07-08 17:56:20","Completed","0","0","0","671","American Diamond Kada","60000","10","jagruti@wohlig.om","Pending",
"580","2015-07-08 18:15:25","Completed","0","0","0","671","American Diamond Kada","60000","10","jagruti@wohlig.com","Pending",
"582","2015-07-08 18:32:52","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"584","2015-07-08 18:32:56","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"586","2015-07-08 18:33:46","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"588","2015-07-08 18:33:48","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"591","2015-07-08 18:39:20","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"593","2015-07-08 18:39:21","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"594","2015-07-08 18:39:21","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"596","2015-07-08 18:42:07","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"598","2015-07-08 18:46:19","Completed","0","0","0","505","Pearl Mala","2150","9","jagruti@wohlig.com","Pending",
"600","2015-07-08 18:47:58","Completed","0","0","0","505","Pearl Mala","2150","9","jagruti@wohlig.com","Pending",
"602","2015-07-08 18:50:50","Completed","0","0","0","505","Pearl Mala","2150","9","jagruti@wohlig.com","Pending",
"604","2015-07-08 18:52:38","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"606","2015-07-08 18:52:42","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"607","2015-07-08 18:56:16","Completed","0","0","0","668","Victoria Kada","16500","9","wohligj@gmail.com","Pending",
"609","2015-07-08 19:02:09","Completed","0","0","0","505","Pearl Mala","2150","9","jagrutig@kjhkdj.com","Pending",
"611","2015-07-09 12:47:32","Completed","0","0","0","505","Pearl Mala","2150","9","jagruti@wohlig.com","Pending",
"613","2015-07-09 12:50:26","Completed","0","0","0","505","Pearl Mala","2150","9","jagruti@wohlig.com","Pending",
"615","2015-07-09 13:31:27","Completed","0","0","0","505","Pearl Mala","2150","9","jagruti@wohlig.com","Pending",
"617","2015-07-09 15:45:45","Completed","0","0","0","679","American Diamond Kada","34500","2","shah@gmail.com","Pending",
"619","2015-07-09 15:46:05","Completed","0","0","0","679","American Diamond Kada","34500","2","shah@gmail.com","Pending",
"620","2015-07-09 15:49:19","Completed","0","0","0","498","Pearl Mala","6950","10","shn619@gmail.com","Pending",
"622","2015-07-09 15:51:59","Completed","0","0","0","498","Pearl Mala","6950","10","jagruti@gmail.com","Pending",
"623","2015-07-09 15:51:59","Completed","0","0","0","498","Pearl Mala","6950","10","jagruti@gmail.com","Pending",
"624","2015-07-09 15:55:24","Completed","0","0","0","498","Pearl Mala","6950","10","jagruti@wohlig.com","Pending",
"626","2015-07-09 16:00:28","Completed","0","0","0","497","Pearl Mala","18800","9","jagruti@wohlig.com","Pending",
"628","2015-07-09 16:28:45","Completed","0","0","0","497","Pearl Mala","18800","9","jagruti@wohlig.com","Pending",
"629","2015-07-09 16:59:03","Completed","0","0","0","498","Pearl Mala","6950","10","jaggruti@gmail.com","Pending",
